bus_id,route_id,timestamp,hour_of_day,day_of_week,minute_of_day,is_morning_rush,is_evening_rush,is_rush_hour,is_weekend,distance_to_next_stop_km,current_speed_kmh,speed_ratio,stop_sequence,scheduled_travel_time_min,bearing,route_id_encoded,delay_next_stop_minutes
BUS-008,ROUTE-SOUTH,2026-08-04T14:00:50Z,8.0,1.0,480.0,1.0,0.0,1.0,0.0,2.86,14.5,0.58,7.0,7.2,298.4,2.0,14
BUS-016,ROUTE-NORTH,2026-08-31T20:07:24Z,14.0,0.0,847.0,0.0,0.0,0.0,0.0,1.53,25.2,1.008,5.0,5.3,301.5,1.0,0
BUS-019,ROUTE-NORTH,2026-08-12T16:01:53Z,10.0,2.0,601.0,1.0,0.0,1.0,0.0,2.1,12.3,0.492,10.0,5.1,63.6,1.0,14
BUS-020,ROUTE-NORTH,2026-08-16T19:14:05Z,13.0,6.0,794.0,0.0,0.0,0.0,1.0,0.35,31.3,1.252,8.0,2.0,17.2,1.0,2
BUS-013,ROUTE-2,2026-08-29T20:20:15Z,14.0,5.0,860.0,0.0,0.0,0.0,1.0,0.12,27.1,1.084,1.0,2.0,38.3,2.0,0
BUS-019,ROUTE-2,2026-08-24T23:07:13Z,17.0,0.0,1027.0,0.0,1.0,1.0,0.0,3.89,18.7,0.748,7.0,9.3,195.6,2.0,7
BUS-002,ROUTE-NORTH,2026-08-04T15:11:19Z,9.0,1.0,551.0,1.0,0.0,1.0,0.0,0.35,11.7,0.468,6.0,2.2,295.0,1.0,5
BUS-014,ROUTE-NORTH,2026-08-03T00:41:39Z,18.0,0.0,1121.0,0.0,1.0,1.0,0.0,0.94,14.6,0.584,2.0,2.5,274.2,1.0,7
BUS-007,ROUTE-SOUTH,2026-08-08T15:26:53Z,9.0,5.0,566.0,1.0,0.0,1.0,1.0,1.21,34.3,1.372,8.0,2.9,140.1,2.0,3
BUS-016,CAMPUS-EXPRESS,2026-08-26T18:22:30Z,12.0,2.0,742.0,0.0,0.0,0.0,0.0,3.72,21.0,0.84,10.0,9.8,210.9,5.0,5
BUS-020,ROUTE-SOUTH,2026-08-10T18:41:17Z,12.0,0.0,761.0,0.0,0.0,0.0,0.0,3.2,28.2,1.128,1.0,9.8,46.0,2.0,-2
BUS-007,ROUTE-2,2026-08-21T19:59:22Z,13.0,4.0,839.0,0.0,0.0,0.0,0.0,1.35,20.1,0.804,9.0,2.8,200.6,2.0,5
BUS-020,ROUTE-2,2026-08-26T13:37:49Z,7.0,2.0,457.0,1.0,0.0,1.0,0.0,0.14,15.5,0.62,7.0,2.0,320.5,2.0,8
BUS-008,ROUTE-SOUTH,2026-08-22T02:33:02Z,20.0,5.0,1233.0,0.0,1.0,1.0,1.0,1.33,28.1,1.124,5.0,3.7,241.1,2.0,2
BUS-019,ROUTE-SOUTH,2026-08-06T21:53:16Z,15.0,3.0,953.0,0.0,0.0,0.0,0.0,4.47,18.5,0.74,10.0,12.4,202.9,2.0,7
BUS-006,ROUTE-2,2026-08-10T19:46:24Z,13.0,0.0,826.0,0.0,0.0,0.0,0.0,3.57,19.1,0.764,5.0,8.7,33.1,2.0,4
BUS-017,ROUTE-SOUTH,2026-08-21T23:32:37Z,17.0,4.0,1052.0,0.0,1.0,1.0,0.0,1.73,12.0,0.48,1.0,4.1,196.7,2.0,8
BUS-005,CAMPUS-EXPRESS,2026-08-10T23:59:50Z,17.0,0.0,1079.0,0.0,1.0,1.0,0.0,1.46,16.0,0.64,6.0,4.9,190.3,5.0,7
BUS-002,ROUTE-1,2026-08-10T16:10:41Z,10.0,0.0,610.0,1.0,0.0,1.0,0.0,3.02,9.3,0.372,10.0,6.7,344.4,1.0,24
BUS-003,CAMPUS-EXPRESS,2026-08-05T23:17:11Z,17.0,2.0,1037.0,0.0,1.0,1.0,0.0,1.28,6.5,0.26,5.0,4.0,333.5,5.0,9
BUS-001,ROUTE-1,2026-08-26T22:50:24Z,16.0,2.0,1010.0,0.0,0.0,0.0,0.0,2.55,26.1,1.044,6.0,6.7,354.8,1.0,1
BUS-012,CAMPUS-EXPRESS,2026-08-30T19:02:27Z,13.0,6.0,782.0,0.0,0.0,0.0,1.0,1.64,34.2,1.368,6.0,5.7,102.7,5.0,-1
BUS-008,ROUTE-2,2026-08-22T00:02:54Z,18.0,5.0,1082.0,0.0,1.0,1.0,1.0,0.18,28.7,1.148,7.0,2.3,87.7,2.0,-1
BUS-016,ROUTE-NORTH,2026-08-23T21:43:27Z,15.0,6.0,943.0,0.0,0.0,0.0,1.0,2.07,32.5,1.3,9.0,6.7,186.7,1.0,-1
BUS-005,ROUTE-1,2026-08-15T22:07:14Z,16.0,5.0,967.0,0.0,0.0,0.0,1.0,1.84,32.3,1.292,3.0,5.4,358.5,1.0,-3
BUS-009,ROUTE-2,2026-08-21T14:45:25Z,8.0,4.0,525.0,1.0,0.0,1.0,0.0,3.9,9.1,0.364,4.0,10.8,269.6,2.0,21
BUS-016,ROUTE-NORTH,2026-08-14T14:37:50Z,8.0,4.0,517.0,1.0,0.0,1.0,0.0,2.95,10.6,0.424,8.0,6.8,358.0,1.0,17
BUS-017,ROUTE-1,2026-08-28T22:36:21Z,16.0,4.0,996.0,0.0,0.0,0.0,0.0,3.03,17.5,0.7,6.0,8.9,170.1,1.0,4
BUS-003,CAMPUS-EXPRESS,2026-08-25T13:57:49Z,7.0,1.0,477.0,1.0,0.0,1.0,0.0,3.36,15.2,0.608,6.0,8.0,110.9,5.0,10
BUS-007,ROUTE-2,2026-08-23T12:23:50Z,6.0,6.0,383.0,0.0,0.0,0.0,1.0,2.67,31.2,1.248,10.0,8.1,88.9,2.0,1
BUS-003,ROUTE-NORTH,2026-08-10T14:33:22Z,8.0,0.0,513.0,1.0,0.0,1.0,0.0,3.12,7.6,0.304,6.0,8.4,328.6,1.0,24
BUS-002,ROUTE-3,2026-08-18T03:44:25Z,21.0,1.0,1304.0,0.0,0.0,0.0,0.0,2.42,17.2,0.688,3.0,7.5,350.4,3.0,2
BUS-008,ROUTE-2,2026-08-01T13:20:32Z,7.0,5.0,440.0,1.0,0.0,1.0,1.0,1.97,38.5,1.54,5.0,4.8,340.2,2.0,-1
BUS-004,ROUTE-NORTH,2026-08-12T17:18:47Z,11.0,2.0,678.0,0.0,0.0,0.0,0.0,4.22,23.8,0.952,1.0,11.5,227.4,1.0,-2
BUS-015,ROUTE-1,2026-08-22T16:32:27Z,10.0,5.0,632.0,1.0,0.0,1.0,1.0,4.44,19.7,0.788,3.0,11.0,58.1,1.0,3
BUS-015,CAMPUS-EXPRESS,2026-08-04T21:56:53Z,15.0,1.0,956.0,0.0,0.0,0.0,0.0,3.52,25.2,1.008,4.0,9.5,201.7,5.0,0
BUS-008,ROUTE-SOUTH,2026-08-14T22:23:30Z,16.0,4.0,983.0,0.0,0.0,0.0,0.0,2.13,19.6,0.784,4.0,6.5,224.4,2.0,-1
BUS-010,ROUTE-3,2026-08-21T21:06:17Z,15.0,4.0,906.0,0.0,0.0,0.0,0.0,4.09,28.3,1.132,2.0,12.0,50.7,3.0,-4
BUS-008,ROUTE-3,2026-08-21T21:26:40Z,15.0,4.0,926.0,0.0,0.0,0.0,0.0,2.12,16.3,0.652,9.0,5.0,185.6,3.0,8
BUS-015,ROUTE-NORTH,2026-08-01T20:37:20Z,14.0,5.0,877.0,0.0,0.0,0.0,1.0,0.25,29.3,1.172,3.0,2.0,103.8,1.0,-1
BUS-019,ROUTE-3,2026-08-19T22:10:57Z,16.0,2.0,970.0,0.0,0.0,0.0,0.0,0.29,28.9,1.156,6.0,2.2,15.6,3.0,-3
BUS-016,ROUTE-3,2026-08-01T15:24:28Z,9.0,5.0,564.0,1.0,0.0,1.0,1.0,3.81,35.7,1.428,3.0,9.8,145.3,3.0,-3
BUS-014,ROUTE-3,2026-08-11T22:06:14Z,16.0,1.0,966.0,0.0,0.0,0.0,0.0,2.88,25.3,1.012,4.0,6.2,78.3,3.0,3
BUS-019,ROUTE-NORTH,2026-08-19T17:18:23Z,11.0,2.0,678.0,0.0,0.0,0.0,0.0,2.24,20.7,0.828,9.0,6.3,30.4,1.0,6
BUS-003,ROUTE-1,2026-08-13T13:42:51Z,7.0,3.0,462.0,1.0,0.0,1.0,0.0,3.06,8.0,0.32,5.0,7.0,174.2,1.0,20
BUS-002,ROUTE-2,2026-08-17T18:15:03Z,12.0,0.0,735.0,0.0,0.0,0.0,0.0,4.22,21.8,0.872,9.0,12.3,43.3,2.0,2
BUS-015,ROUTE-2,2026-08-16T23:32:41Z,17.0,6.0,1052.0,0.0,1.0,1.0,1.0,0.14,26.8,1.072,8.0,2.0,88.1,2.0,2
BUS-009,CAMPUS-EXPRESS,2026-08-13T22:59:21Z,16.0,3.0,1019.0,0.0,0.0,0.0,0.0,4.42,22.4,0.896,1.0,11.8,45.2,5.0,1
BUS-014,ROUTE-NORTH,2026-08-24T22:24:06Z,16.0,0.0,984.0,0.0,0.0,0.0,0.0,0.68,37.2,1.488,1.0,3.3,54.1,1.0,-1
BUS-016,ROUTE-3,2026-08-04T00:28:43Z,18.0,1.0,1108.0,0.0,1.0,1.0,0.0,2.49,12.4,0.496,10.0,5.5,63.7,3.0,12
BUS-014,ROUTE-3,2026-08-11T13:01:31Z,7.0,1.0,421.0,1.0,0.0,1.0,0.0,1.91,12.9,0.516,7.0,5.5,224.6,3.0,9
BUS-007,ROUTE-2,2026-08-23T13:21:21Z,7.0,6.0,441.0,1.0,0.0,1.0,1.0,0.2,32.0,1.28,6.0,2.0,184.9,2.0,0
BUS-015,ROUTE-2,2026-08-18T01:21:52Z,19.0,1.0,1161.0,0.0,1.0,1.0,0.0,2.63,14.4,0.576,3.0,8.0,56.7,2.0,9
BUS-010,ROUTE-SOUTH,2026-08-04T14:34:55Z,8.0,1.0,514.0,1.0,0.0,1.0,0.0,0.2,11.6,0.464,9.0,2.0,89.2,2.0,10
BUS-013,ROUTE-SOUTH,2026-08-14T23:11:18Z,17.0,4.0,1031.0,0.0,1.0,1.0,0.0,4.23,12.8,0.512,8.0,10.6,269.6,2.0,15
BUS-019,ROUTE-SOUTH,2026-08-04T16:38:10Z,10.0,1.0,638.0,1.0,0.0,1.0,0.0,0.51,14.0,0.56,6.0,3.0,286.8,2.0,9
BUS-007,ROUTE-NORTH,2026-08-21T19:02:58Z,13.0,4.0,782.0,0.0,0.0,0.0,0.0,3.6,13.2,0.528,7.0,8.9,274.6,1.0,10
BUS-001,CAMPUS-EXPRESS,2026-08-14T02:20:21Z,20.0,4.0,1220.0,0.0,1.0,1.0,0.0,1.92,13.5,0.54,8.0,4.0,34.5,5.0,13
BUS-011,ROUTE-SOUTH,2026-08-12T23:52:55Z,17.0,2.0,1072.0,0.0,1.0,1.0,0.0,0.15,14.3,0.572,4.0,2.0,43.9,2.0,1
BUS-013,ROUTE-NORTH,2026-08-12T23:53:36Z,17.0,2.0,1073.0,0.0,1.0,1.0,0.0,1.34,10.7,0.428,4.0,2.8,54.4,1.0,9
BUS-018,ROUTE-SOUTH,2026-08-14T13:57:17Z,7.0,4.0,477.0,1.0,0.0,1.0,0.0,3.3,12.1,0.484,8.0,7.9,235.0,2.0,17
BUS-008,ROUTE-1,2026-08-10T18:30:38Z,12.0,0.0,750.0,0.0,0.0,0.0,0.0,2.04,20.3,0.812,1.0,5.9,92.1,1.0,-2
BUS-015,ROUTE-3,2026-08-07T22:51:52Z,16.0,4.0,1011.0,0.0,0.0,0.0,0.0,4.43,18.5,0.74,1.0,12.7,327.3,3.0,1
BUS-017,CAMPUS-EXPRESS,2026-08-13T17:34:00Z,11.0,3.0,694.0,0.0,0.0,0.0,0.0,2.81,34.7,1.388,9.0,9.0,240.8,5.0,-1
BUS-002,CAMPUS-EXPRESS,2026-08-30T23:42:24Z,17.0,6.0,1062.0,0.0,1.0,1.0,1.0,0.61,28.0,1.12,6.0,3.4,26.8,5.0,4
BUS-016,ROUTE-3,2026-08-19T20:28:12Z,14.0,2.0,868.0,0.0,0.0,0.0,0.0,3.75,25.8,1.032,9.0,9.4,325.9,3.0,5
BUS-016,ROUTE-SOUTH,2026-08-30T22:27:34Z,16.0,6.0,987.0,0.0,0.0,0.0,1.0,0.63,33.9,1.356,4.0,2.3,161.4,2.0,-1
BUS-008,ROUTE-2,2026-08-09T22:10:22Z,16.0,6.0,970.0,0.0,0.0,0.0,1.0,0.54,36.6,1.464,7.0,2.3,181.5,2.0,1
BUS-019,ROUTE-1,2026-08-16T18:17:22Z,12.0,6.0,737.0,0.0,0.0,0.0,1.0,2.93,37.7,1.508,2.0,6.9,203.6,1.0,-1
BUS-019,ROUTE-SOUTH,2026-08-15T14:23:31Z,8.0,5.0,503.0,1.0,0.0,1.0,1.0,4.37,35.1,1.404,6.0,10.9,18.8,2.0,-4
BUS-016,ROUTE-SOUTH,2026-08-17T12:15:18Z,6.0,0.0,375.0,0.0,0.0,0.0,0.0,2.35,21.7,0.868,7.0,7.3,107.2,2.0,3
BUS-014,ROUTE-1,2026-08-16T22:32:21Z,16.0,6.0,992.0,0.0,0.0,0.0,1.0,4.43,33.4,1.336,3.0,10.8,278.8,1.0,0
BUS-013,ROUTE-2,2026-08-13T22:37:12Z,16.0,3.0,997.0,0.0,0.0,0.0,0.0,2.52,17.6,0.704,4.0,5.7,229.6,2.0,6
BUS-009,ROUTE-2,2026-08-28T22:28:12Z,16.0,4.0,988.0,0.0,0.0,0.0,0.0,2.92,17.8,0.712,10.0,8.4,9.0,2.0,5
BUS-012,ROUTE-SOUTH,2026-08-04T22:59:59Z,16.0,1.0,1019.0,0.0,0.0,0.0,0.0,1.81,16.9,0.676,1.0,4.9,102.5,2.0,3
BUS-006,ROUTE-3,2026-08-11T23:14:34Z,17.0,1.0,1034.0,0.0,1.0,1.0,0.0,4.35,15.5,0.62,5.0,11.6,188.7,3.0,9
BUS-009,ROUTE-2,2026-08-02T16:21:28Z,10.0,6.0,621.0,1.0,0.0,1.0,1.0,4.15,34.9,1.396,2.0,9.8,235.4,2.0,0
BUS-011,ROUTE-2,2026-08-20T18:49:01Z,12.0,3.0,769.0,0.0,0.0,0.0,0.0,3.82,24.3,0.972,4.0,10.8,33.7,2.0,0
BUS-016,ROUTE-2,2026-08-17T21:19:33Z,15.0,0.0,919.0,0.0,0.0,0.0,0.0,0.8,20.8,0.832,6.0,2.0,272.3,2.0,1
BUS-006,ROUTE-3,2026-08-17T23:19:12Z,17.0,0.0,1039.0,0.0,1.0,1.0,0.0,0.14,3.4,0.136,5.0,2.0,246.7,3.0,10
BUS-014,ROUTE-3,2026-08-22T00:36:11Z,18.0,5.0,1116.0,0.0,1.0,1.0,1.0,2.05,43.0,1.72,1.0,5.2,217.1,3.0,-2
BUS-002,CAMPUS-EXPRESS,2026-08-22T22:28:18Z,16.0,5.0,988.0,0.0,0.0,0.0,1.0,4.14,34.4,1.376,1.0,11.1,60.9,5.0,-1
BUS-014,ROUTE-3,2026-08-12T13:50:26Z,7.0,2.0,470.0,1.0,0.0,1.0,0.0,1.44,14.2,0.568,4.0,3.5,174.9,3.0,6
BUS-005,ROUTE-SOUTH,2026-08-25T16:46:43Z,10.0,1.0,646.0,1.0,0.0,1.0,0.0,3.47,21.0,0.84,2.0,9.3,279.6,2.0,6
BUS-001,ROUTE-3,2026-08-07T17:34:57Z,11.0,4.0,694.0,0.0,0.0,0.0,0.0,0.99,20.1,0.804,10.0,3.9,76.7,3.0,6
BUS-012,CAMPUS-EXPRESS,2026-08-30T21:59:26Z,15.0,6.0,959.0,0.0,0.0,0.0,1.0,0.25,28.3,1.132,10.0,2.0,227.8,5.0,1
BUS-009,ROUTE-1,2026-08-20T12:42:55Z,6.0,3.0,402.0,0.0,0.0,0.0,0.0,0.73,25.5,1.02,4.0,2.0,55.2,1.0,2
BUS-013,ROUTE-SOUTH,2026-08-05T17:44:41Z,11.0,2.0,704.0,0.0,0.0,0.0,0.0,3.52,25.4,1.016,9.0,7.9,124.9,2.0,3
BUS-002,ROUTE-1,2026-08-06T02:17:17Z,20.0,3.0,1217.0,0.0,1.0,1.0,0.0,0.28,13.8,0.552,5.0,2.0,52.7,1.0,3
BUS-014,CAMPUS-EXPRESS,2026-08-22T23:04:58Z,17.0,5.0,1024.0,0.0,1.0,1.0,1.0,0.13,32.0,1.28,4.0,2.0,14.8,5.0,-2
BUS-003,ROUTE-NORTH,2026-08-19T12:41:43Z,6.0,2.0,401.0,0.0,0.0,0.0,0.0,4.47,29.7,1.188,3.0,11.5,31.4,1.0,1
BUS-002,ROUTE-3,2026-08-24T16:02:14Z,10.0,0.0,602.0,1.0,0.0,1.0,0.0,3.13,13.0,0.52,6.0,7.1,5.0,3.0,14
BUS-007,CAMPUS-EXPRESS,2026-08-22T14:17:35Z,8.0,5.0,497.0,1.0,0.0,1.0,1.0,1.48,36.1,1.444,2.0,5.5,298.1,5.0,-1
BUS-005,ROUTE-2,2026-08-25T21:21:40Z,15.0,1.0,921.0,0.0,0.0,0.0,0.0,3.42,17.0,0.68,1.0,9.1,177.0,2.0,2
BUS-014,ROUTE-3,2026-08-16T21:37:46Z,15.0,6.0,937.0,0.0,0.0,0.0,1.0,1.05,18.7,0.748,4.0,2.4,248.6,3.0,1
BUS-015,ROUTE-3,2026-08-02T16:28:41Z,10.0,6.0,628.0,1.0,0.0,1.0,1.0,3.78,29.0,1.16,8.0,11.4,200.8,3.0,0
BUS-005,ROUTE-NORTH,2026-08-31T19:59:03Z,13.0,0.0,839.0,0.0,0.0,0.0,0.0,3.71,29.1,1.164,5.0,9.8,298.9,1.0,-1
BUS-003,CAMPUS-EXPRESS,2026-08-19T15:55:31Z,9.0,2.0,595.0,1.0,0.0,1.0,0.0,0.14,15.2,0.608,4.0,2.2,211.4,5.0,6
BUS-010,ROUTE-3,2026-08-05T15:36:08Z,9.0,2.0,576.0,1.0,0.0,1.0,0.0,1.86,15.1,0.604,1.0,6.6,198.6,3.0,6
BUS-006,ROUTE-SOUTH,2026-08-10T19:35:34Z,13.0,0.0,815.0,0.0,0.0,0.0,0.0,4.21,26.6,1.064,2.0,11.7,159.9,2.0,-1
BUS-009,ROUTE-NORTH,2026-08-16T17:01:42Z,11.0,6.0,661.0,0.0,0.0,0.0,1.0,2.82,34.5,1.38,10.0,7.1,257.2,1.0,0
BUS-018,ROUTE-1,2026-08-17T20:08:13Z,14.0,0.0,848.0,0.0,0.0,0.0,0.0,3.95,23.1,0.924,4.0,10.0,226.6,1.0,0
BUS-018,ROUTE-NORTH,2026-08-29T22:54:14Z,16.0,5.0,1014.0,0.0,0.0,0.0,1.0,2.17,31.1,1.244,5.0,4.8,62.1,1.0,2
BUS-010,ROUTE-1,2026-08-31T00:51:40Z,18.0,0.0,1131.0,0.0,1.0,1.0,0.0,1.2,14.0,0.56,5.0,4.9,157.2,1.0,4
BUS-004,ROUTE-NORTH,2026-08-06T01:38:43Z,19.0,3.0,1178.0,0.0,1.0,1.0,0.0,1.81,12.9,0.516,10.0,3.6,211.5,1.0,13
BUS-004,ROUTE-3,2026-08-25T22:34:05Z,16.0,1.0,994.0,0.0,0.0,0.0,0.0,2.47,30.0,1.2,1.0,5.5,298.6,3.0,1
BUS-020,ROUTE-1,2026-08-16T22:20:08Z,16.0,6.0,980.0,0.0,0.0,0.0,1.0,1.71,26.2,1.048,9.0,5.1,183.5,1.0,2
BUS-013,ROUTE-3,2026-08-09T16:17:11Z,10.0,6.0,617.0,1.0,0.0,1.0,1.0,4.35,27.9,1.116,4.0,12.7,186.2,3.0,-2
BUS-004,ROUTE-1,2026-08-11T15:19:52Z,9.0,1.0,559.0,1.0,0.0,1.0,0.0,2.71,6.5,0.26,10.0,6.1,150.4,1.0,24
BUS-008,CAMPUS-EXPRESS,2026-08-24T13:59:56Z,7.0,0.0,479.0,1.0,0.0,1.0,0.0,1.41,16.5,0.66,5.0,3.0,280.3,5.0,8
BUS-020,ROUTE-NORTH,2026-08-28T13:50:09Z,7.0,4.0,470.0,1.0,0.0,1.0,0.0,2.09,14.3,0.572,1.0,7.2,311.2,1.0,7
BUS-017,ROUTE-3,2026-08-23T23:20:52Z,17.0,6.0,1040.0,0.0,1.0,1.0,1.0,3.49,36.8,1.472,7.0,9.4,218.5,3.0,-2
BUS-016,ROUTE-NORTH,2026-08-07T16:08:33Z,10.0,4.0,608.0,1.0,0.0,1.0,0.0,3.27,9.9,0.396,4.0,9.4,129.8,1.0,15
BUS-003,ROUTE-NORTH,2026-08-30T14:11:55Z,8.0,6.0,491.0,1.0,0.0,1.0,1.0,1.7,31.8,1.272,7.0,3.5,110.4,1.0,2
BUS-007,ROUTE-SOUTH,2026-08-26T16:04:22Z,10.0,2.0,604.0,1.0,0.0,1.0,0.0,1.25,6.7,0.268,3.0,3.8,182.8,2.0,15
BUS-012,CAMPUS-EXPRESS,2026-08-17T15:11:43Z,9.0,0.0,551.0,1.0,0.0,1.0,0.0,3.23,9.5,0.38,10.0,10.0,18.2,5.0,16
BUS-011,ROUTE-NORTH,2026-08-11T17:19:56Z,11.0,1.0,679.0,0.0,0.0,0.0,0.0,3.02,19.0,0.76,6.0,9.5,221.9,1.0,2
BUS-006,ROUTE-1,2026-08-07T18:07:59Z,12.0,4.0,727.0,0.0,0.0,0.0,0.0,2.22,21.2,0.848,1.0,6.6,229.8,1.0,1
BUS-001,CAMPUS-EXPRESS,2026-08-12T13:53:16Z,7.0,2.0,473.0,1.0,0.0,1.0,0.0,3.6,12.3,0.492,3.0,9.1,149.2,5.0,14
BUS-019,ROUTE-1,2026-08-05T21:13:01Z,15.0,2.0,913.0,0.0,0.0,0.0,0.0,4.37,18.0,0.72,6.0,10.1,22.5,1.0,6
BUS-008,ROUTE-SOUTH,2026-08-22T18:57:00Z,12.0,5.0,777.0,0.0,0.0,0.0,1.0,3.51,34.4,1.376,7.0,8.8,260.0,2.0,0
BUS-019,ROUTE-1,2026-08-30T18:51:30Z,12.0,6.0,771.0,0.0,0.0,0.0,1.0,4.0,37.0,1.48,5.0,10.1,112.4,1.0,-3
BUS-019,ROUTE-1,2026-08-13T14:29:02Z,8.0,3.0,509.0,1.0,0.0,1.0,0.0,0.64,13.6,0.544,7.0,3.4,151.6,1.0,4
BUS-017,CAMPUS-EXPRESS,2026-08-21T14:48:12Z,8.0,4.0,528.0,1.0,0.0,1.0,0.0,3.68,9.8,0.392,4.0,8.3,138.3,5.0,21
BUS-018,CAMPUS-EXPRESS,2026-08-21T21:34:52Z,15.0,4.0,934.0,0.0,0.0,0.0,0.0,2.56,24.9,0.996,8.0,7.7,146.0,5.0,0
BUS-008,ROUTE-1,2026-08-29T13:44:51Z,7.0,5.0,464.0,1.0,0.0,1.0,1.0,2.77,32.7,1.308,2.0,8.7,84.4,1.0,-3
BUS-003,ROUTE-SOUTH,2026-08-27T20:00:21Z,14.0,3.0,840.0,0.0,0.0,0.0,0.0,3.74,22.5,0.9,8.0,10.7,220.7,2.0,1
BUS-001,ROUTE-1,2026-08-20T15:59:39Z,9.0,3.0,599.0,1.0,0.0,1.0,0.0,2.01,6.9,0.276,7.0,5.9,101.5,1.0,16
BUS-016,ROUTE-3,2026-08-29T22:07:38Z,16.0,5.0,967.0,0.0,0.0,0.0,1.0,0.85,25.2,1.008,2.0,2.0,120.8,3.0,-2
BUS-013,ROUTE-1,2026-08-08T12:28:16Z,6.0,5.0,388.0,0.0,0.0,0.0,1.0,0.97,35.1,1.404,9.0,2.0,122.2,1.0,6
BUS-002,CAMPUS-EXPRESS,2026-08-20T16:56:42Z,10.0,3.0,656.0,1.0,0.0,1.0,0.0,0.64,17.7,0.708,9.0,2.0,99.0,5.0,9
BUS-006,ROUTE-NORTH,2026-08-17T16:34:58Z,10.0,0.0,634.0,1.0,0.0,1.0,0.0,2.52,10.4,0.416,5.0,8.3,124.9,1.0,12
BUS-020,CAMPUS-EXPRESS,2026-08-03T23:42:40Z,17.0,0.0,1062.0,0.0,1.0,1.0,0.0,2.55,6.2,0.248,10.0,8.0,306.9,5.0,22
BUS-004,CAMPUS-EXPRESS,2026-08-04T20:25:00Z,14.0,1.0,865.0,0.0,0.0,0.0,0.0,0.57,9.4,0.376,9.0,2.0,314.4,5.0,7
BUS-005,ROUTE-3,2026-08-23T00:11:58Z,18.0,6.0,1091.0,0.0,1.0,1.0,1.0,3.07,32.7,1.308,1.0,8.3,238.5,3.0,-3
BUS-016,CAMPUS-EXPRESS,2026-08-11T15:11:11Z,9.0,1.0,551.0,1.0,0.0,1.0,0.0,0.8,11.5,0.46,1.0,2.0,68.6,5.0,7
BUS-004,ROUTE-SOUTH,2026-08-19T15:31:45Z,9.0,2.0,571.0,1.0,0.0,1.0,0.0,2.99,10.3,0.412,7.0,6.6,15.5,2.0,16
BUS-019,ROUTE-3,2026-08-05T00:09:04Z,18.0,2.0,1089.0,0.0,1.0,1.0,0.0,1.86,7.7,0.308,6.0,5.4,258.9,3.0,16
BUS-002,ROUTE-1,2026-08-20T22:05:13Z,16.0,3.0,965.0,0.0,0.0,0.0,0.0,4.39,12.5,0.5,5.0,12.8,60.8,1.0,12
BUS-006,CAMPUS-EXPRESS,2026-08-30T14:48:50Z,8.0,6.0,528.0,1.0,0.0,1.0,1.0,3.57,33.0,1.32,10.0,8.3,164.8,5.0,0
BUS-008,ROUTE-1,2026-08-25T17:08:14Z,11.0,1.0,668.0,0.0,0.0,0.0,0.0,3.18,33.1,1.324,8.0,7.2,275.0,1.0,2
BUS-004,ROUTE-3,2026-08-14T14:24:06Z,8.0,4.0,504.0,1.0,0.0,1.0,0.0,4.03,9.3,0.372,6.0,10.7,149.5,3.0,22
BUS-009,CAMPUS-EXPRESS,2026-08-16T13:52:54Z,7.0,6.0,472.0,1.0,0.0,1.0,1.0,1.62,20.4,0.816,8.0,5.8,91.7,5.0,2
BUS-016,ROUTE-1,2026-08-03T21:11:01Z,15.0,0.0,911.0,0.0,0.0,0.0,0.0,0.26,11.6,0.464,4.0,2.0,326.6,1.0,0
BUS-011,ROUTE-3,2026-08-13T20:34:21Z,14.0,3.0,874.0,0.0,0.0,0.0,0.0,1.9,24.2,0.968,1.0,5.9,343.6,3.0,2
BUS-008,ROUTE-SOUTH,2026-08-18T21:15:06Z,15.0,1.0,915.0,0.0,0.0,0.0,0.0,4.13,29.1,1.164,7.0,11.6,29.1,2.0,-1
BUS-012,ROUTE-1,2026-08-18T14:43:12Z,8.0,1.0,523.0,1.0,0.0,1.0,0.0,0.85,13.4,0.536,4.0,2.0,268.1,1.0,7
BUS-011,ROUTE-2,2026-08-02T14:45:37Z,8.0,6.0,525.0,1.0,0.0,1.0,1.0,3.89,36.9,1.476,9.0,8.8,104.3,2.0,0
BUS-005,ROUTE-1,2026-08-24T00:47:14Z,18.0,0.0,1127.0,0.0,1.0,1.0,0.0,4.49,5.5,0.22,1.0,12.7,226.3,1.0,41
BUS-016,ROUTE-NORTH,2026-08-14T21:47:40Z,15.0,4.0,947.0,0.0,0.0,0.0,0.0,2.45,25.5,1.02,4.0,6.9,83.6,1.0,-1
BUS-012,ROUTE-2,2026-08-29T20:30:18Z,14.0,5.0,870.0,0.0,0.0,0.0,1.0,1.98,29.4,1.176,8.0,6.5,177.7,2.0,-1
BUS-018,ROUTE-1,2026-08-05T20:48:46Z,14.0,2.0,888.0,0.0,0.0,0.0,0.0,2.0,23.0,0.92,10.0,5.1,261.9,1.0,5
BUS-006,ROUTE-1,2026-08-03T20:41:26Z,14.0,0.0,881.0,0.0,0.0,0.0,0.0,3.24,19.9,0.796,10.0,9.3,307.7,1.0,7
BUS-010,ROUTE-2,2026-08-07T13:18:24Z,7.0,4.0,438.0,1.0,0.0,1.0,0.0,3.79,7.8,0.312,1.0,10.8,173.5,2.0,24
